label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
move_right,0.0,0.0,0.0,0.2537912880246559,-0.1274516867626723,-0.1500113093308327,0.5038399152128961,-0.357798064214641,-0.2105061284342298,0.459811787070377,-0.647514900243006,-0.2530816763707253,0.2507076880526264,-0.7918954247364095,-0.2789651015139132,0.4097435666155674,-0.9825285317798004,-0.1373590872246521,0.5070160472736042,-1.4490748977882169,-0.2700991493563853,0.5429753206021303,-1.7202576131354743,-0.3526460266601031,0.5454291922401815,-1.9742383581318963,-0.4057331596466945,0.1966299799268194,-0.9716849896328584,-0.1310150064541106,0.2293473709815488,-1.1149449264428462,-0.3002790639762481,0.2149306448405486,-0.7013555391737757,-0.3262846548574943,0.2135552750814144,-0.5607348215852873,-0.3061322499715906,0.0064395531974131,-0.9346354530726428,-0.1437411089856126,0.0104248096476385,-1.023569134615105,-0.3141384720394949,0.0314348367903647,-0.6448508829885529,-0.2599448862482715,0.0541312718769869,-0.5383834334143349,-0.1819765760460768,-0.173579570632664,-0.8440567408755557,-0.1707242029001317,-0.1646776436144726,-0.9097777631368228,-0.250256153070221,-0.1055460963727044,-0.6597858171667623,-0.1718115966451508,-0.0793875724796568,-0.5590825640753445,-0.0903449482262166
move_right,0.0,0.0,0.0,0.2521986178143613,-0.0955754398695648,-0.1655838131083214,0.5225868530516038,-0.3344086866504312,-0.2372719291180737,0.489981013530947,-0.638681794859021,-0.2927123035047917,0.2750860581549738,-0.7724858885209003,-0.3361251300418313,0.4246539043633395,-0.9546612655338246,-0.1527201191621799,0.5418642479039537,-1.4227648875643104,-0.2857303135900583,0.5998872656612496,-1.702174642543918,-0.3598978870348417,0.6201406722652283,-1.964273331617436,-0.4085858985315688,0.2146309741469767,-0.9660118946193726,-0.1440644452688096,0.2468620533430731,-1.0946189547318572,-0.3272236562214083,0.2310458709956328,-0.6770661877106205,-0.3525181811400899,0.2225388539102091,-0.5518749573183488,-0.3262094496416652,0.0244572336820768,-0.9387512169298377,-0.1549501122217045,0.0264677474202694,-0.995605839391682,-0.3437007782236159,0.0465307436449772,-0.6146704963657027,-0.292977236080983,0.058027950668676,-0.5296411982057585,-0.2117450112207687,-0.1652230747044905,-0.8641445967546871,-0.1805942219993675,-0.1480545699372844,-0.8910554605572123,-0.2801453946483242,-0.0935482951730051,-0.6373795062546818,-0.2129066413806133,-0.0789047363307707,-0.5509233282429701,-0.1353049335908888
move_right,0.0,0.0,0.0,0.2548537961532111,-0.106692082920829,-0.1600683514210026,0.5249059926315137,-0.3439145002521245,-0.234663221036328,0.4946820142546289,-0.652973469369659,-0.2950031112651041,0.2668977691571496,-0.7717044752929342,-0.3436788131507949,0.4308013189863423,-0.9556684546619278,-0.1549277304572912,0.5465502990283049,-1.426516285483677,-0.2901973685253632,0.6033278866417727,-1.6979274233358257,-0.3675042292199724,0.624458074831065,-1.957124361050393,-0.4194915747927247,0.2177473671311651,-0.963969254337381,-0.1528049763577071,0.2461421227452165,-1.0977731119375318,-0.3419646532691895,0.2302155402604724,-0.6748823397335288,-0.369709115982719,0.2257134639299219,-0.5410289640631879,-0.3457911516223009,0.0262165216369594,-0.9307755945272764,-0.1689931769753258,0.0217046258590625,-0.9997126037899136,-0.362109775542354,0.0441183560943614,-0.6107202471598555,-0.3080500706765779,0.0620210322186788,-0.5059216342430699,-0.224811685138679,-0.1636405289181258,-0.8483536785015116,-0.1995158243640909,-0.1549605582972786,-0.8952802562591524,-0.3018508080805495,-0.0986712777725703,-0.6340825360088262,-0.230574490834883,-0.0767783990800934,-0.5315907918293716,-0.1506913227816458
move_right,0.0,0.0,0.0,0.2633609169245826,-0.1171008853989958,-0.1599433228133414,0.5433220097732929,-0.332612132947257,-0.2205916868177039,0.5217076112507331,-0.6386538242863519,-0.2608324514869744,0.2978860588503501,-0.7760220396340194,-0.2861616119037231,0.4530418797888784,-0.9552306901889344,-0.1596118947044308,0.5857062105736236,-1.4419316176192942,-0.2975962098077793,0.6438945212810682,-1.712737880321719,-0.3859702512407607,0.6673649881641525,-1.9808790956327824,-0.4436483560009372,0.2400059576596531,-0.9590115071153724,-0.1506455094192138,0.2812867343337271,-1.102933289830201,-0.3267426557724231,0.2524326758963662,-0.6835361966070979,-0.3582808473193787,0.2404248501520284,-0.5331122147779004,-0.3434392535964726,0.0455619374108493,-0.9331722826526068,-0.1600383789137241,0.0549526783865975,-1.0220562462303544,-0.3366882661141301,0.0622713772980967,-0.6328415490533946,-0.287184294218272,0.0777772107760192,-0.5088337621727346,-0.211619536794173,-0.1423541995971894,-0.8544004860096979,-0.1839350462036001,-0.1253609572083328,-0.9280612834011258,-0.2658775021321438,-0.0731078082170424,-0.6748972484581126,-0.1870412645837133,-0.0554083233029312,-0.5550001989120116,-0.1053538406781782
move_right,0.0,0.0,0.0,0.2633345713796195,-0.1046981893305508,-0.147231348137162,0.539735867743835,-0.3260062334042972,-0.2210839392907647,0.5321939424037059,-0.6257224554548467,-0.2845532606017121,0.308424809279521,-0.7427252513158874,-0.3372326543576416,0.4615175204458058,-0.953860999002015,-0.1450487409021653,0.5924004615563806,-1.402250707565858,-0.2783978645501874,0.652102210030813,-1.6731478927542802,-0.3560023025083743,0.6772393984038174,-1.9302048418675348,-0.4088911145895161,0.2469358846429928,-0.9573618233902454,-0.1499366799368553,0.2979263899363943,-1.082919161260811,-0.3352624271838709,0.2701140986917415,-0.6670689192465552,-0.3652406822797269,0.2557576993018664,-0.5477273479167603,-0.346023890621094,0.0550583055528449,-0.9245174815016254,-0.1713622976203873,0.0706142167649292,-1.010322346176992,-0.3583671132966585,0.0824680103800683,-0.6263584860796051,-0.3035096466449391,0.0851373819867464,-0.5259915954101833,-0.2228589365147984,-0.1391095429342349,-0.8482193875425644,-0.2065366608199868,-0.1102712154729389,-0.9105475930298724,-0.303082108256846,-0.0573313811548659,-0.6526483576464023,-0.2295997952617393,-0.0458850665004236,-0.5538372957360047,-0.1503156598330197
move_right,0.0,0.0,0.0,0.2535281357604999,-0.0949724911095124,-0.1666881529511871,0.5353978975607819,-0.3181219767529318,-0.2472984402409699,0.520026806637706,-0.6173264547663854,-0.3150003909617872,0.3022298929289926,-0.7419127252350126,-0.3721771460190828,0.4515418605055734,-0.9392327621968792,-0.1545825117510456,0.584742655802828,-1.3899471552429477,-0.2885710456831282,0.6493859371104136,-1.6559647870874188,-0.3589776551572007,0.6760720742780747,-1.907747208862849,-0.4046353014926592,0.2405674333115134,-0.9588593209183937,-0.1507186541799904,0.2756724113713533,-1.0751235538009831,-0.3428414164996035,0.2458617016812903,-0.6547572049626147,-0.3668319139630972,0.2364796748174199,-0.5315387832132394,-0.337433933962773,0.049911452274564,-0.9339426484754346,-0.1665190587640648,0.0477733317545142,-0.9745310698924462,-0.3654953289725453,0.0577095887059057,-0.5878808001764487,-0.3130206317873347,0.0690624422503143,-0.4920431727958855,-0.2275555859882222,-0.1464739273008257,-0.8661347715331799,-0.1969565317771161,-0.1290587493982864,-0.8961737099049608,-0.3030090718349212,-0.0819649796226494,-0.6329742452683886,-0.2350216621516094,-0.0676894694647858,-0.5334432740087395,-0.1555420970275159
move_right,0.0,0.0,0.0,0.265601879417973,-0.0852563550979062,-0.1671859134532477,0.5616178800947339,-0.3171296531520209,-0.2393217062997525,0.5357062442441083,-0.6310566752017543,-0.2966013072748112,0.3097861217609839,-0.7429437673287845,-0.3441834254595984,0.4678023267549596,-0.9276880861748849,-0.1578866899424924,0.6132194581643701,-1.3858797133744805,-0.287517375641277,0.6818478087041698,-1.6544215590350049,-0.3567941449754446,0.7174993718536514,-1.9145480968455728,-0.404590379920893,0.2579885272335209,-0.9536234348253476,-0.1550621306695636,0.3031355934373816,-1.0701507991619617,-0.3446058009371739,0.2760625916444281,-0.6541804434786078,-0.3736456672266921,0.2643841078807659,-0.5265703619351909,-0.3508326208151625,0.0648717659833247,-0.9322067075119304,-0.1707840677427624,0.0762429655360774,-0.986005437845782,-0.3682044916947926,0.0871234925383505,-0.597505308430763,-0.319810525818534,0.0931739046199162,-0.501790907042478,-0.2392999052567068,-0.1363401803190237,-0.8626169362355315,-0.2012666614649858,-0.1060251196323372,-0.9022930806733772,-0.3090152386144927,-0.0543539465998649,-0.6385917330530158,-0.2437055926306219,-0.0453122139281714,-0.5399923678928081,-0.1673549548473542
move_right,0.0,0.0,0.0,0.2592325477431523,-0.0873982615221754,-0.1540968284873775,0.5419003279929411,-0.3066371248677785,-0.2422691968682511,0.5303694208179844,-0.6068921051989293,-0.3239524832099202,0.3098225477392499,-0.7130790051976317,-0.3996063810258257,0.4649138351057935,-0.9262695266397928,-0.1560609528926854,0.5989476583256192,-1.3679545065878,-0.2826981638052304,0.6576061129430012,-1.6414402035819382,-0.3475662994278546,0.6813012177043911,-1.8937951337616863,-0.3944063902148944,0.2515030569324161,-0.9539987192205448,-0.1631951472293517,0.2963114223525483,-1.0634960262776532,-0.3579360811875842,0.2699636119182396,-0.6578859324508034,-0.3868038015961935,0.2566520985533052,-0.5336132905358013,-0.3630045665942381,0.0576591390870254,-0.924326273617264,-0.1862332480616547,0.0741076718492501,-0.9707691978571502,-0.3823819280182621,0.0898759056386176,-0.6042643684651416,-0.3316796026688954,0.0898224804783543,-0.5087127021321248,-0.2512647628460503,-0.1449138640820181,-0.8513434594504253,-0.2232469802432622,-0.1054800976826335,-0.8761245038270896,-0.3351802758333045,-0.0546533809842725,-0.6266266340455494,-0.2758251843268883,-0.0459923674052893,-0.5398583151441292,-0.2044079679782234
move_right,0.0,0.0,0.0,0.2652202846208371,-0.1320360016314979,-0.1206280244786043,0.5271208788273092,-0.4235467319358047,-0.1775068110020298,0.5268003025109922,-0.7205535512256509,-0.2291459834527324,0.2993082329225504,-0.7572805369847758,-0.2720792497740713,0.3946690843082405,-0.9650893870685056,-0.12411499356905,0.4779250959557125,-1.4101198603098328,-0.2279382956860795,0.5004312719717716,-1.666481677460975,-0.2807080436474943,0.4922918490023156,-1.9224877144979853,-0.3264109237176456,0.1889421092125775,-0.971228014662971,-0.1449724901494283,0.2393052999148437,-1.0996158494989232,-0.3064743823961811,0.2442152595265376,-0.697274554829227,-0.3251271978266782,0.2366963381429664,-0.6035634310237884,-0.3060971196495252,0.005399625035623,-0.923690136631748,-0.1793031402245574,0.0309352680305226,-0.9740226972579632,-0.3482937915458288,0.069135685185569,-0.6072348822210382,-0.2956195546756298,0.0673703671825728,-0.5403670700419092,-0.2255759510706426,-0.183656550025778,-0.8329484670317107,-0.2261654067875887,-0.140360591033552,-0.8520601099136421,-0.3219009222143875,-0.0732122572529419,-0.609208235265449,-0.2637614170064402,-0.0708325359597453,-0.5418400856449431,-0.2028201953738192
move_right,0.0,0.0,0.0,0.2586862772368645,-0.1409293437745929,-0.1280686344389554,0.5105105529295109,-0.4194036293735081,-0.1947459802386194,0.4970461620731677,-0.7278251507657877,-0.2549699793969616,0.2789863936497811,-0.7827185628915888,-0.3047165824428689,0.3644918787979967,-0.9944309011954648,-0.1259340611314656,0.4022863288181508,-1.4333549891609962,-0.2390469361654634,0.3969028989953529,-1.6922921199674057,-0.2970706121735345,0.3626769196930842,-1.9403442176108696,-0.3409420686070231,0.1555106009599355,-0.9780423487349392,-0.1387429892647671,0.2098596074667242,-1.1001998258571764,-0.2970629825573304,0.2325741039526968,-0.6962967026742664,-0.307484422448681,0.22599347444284,-0.607201397568204,-0.2806599406687222,-0.0259952998807899,-0.9157407503425776,-0.1674837535056405,0.0023135185996491,-0.9685880567846544,-0.3400050627819922,0.0580128645339881,-0.6071545934652121,-0.2858397315872741,0.0557384862076013,-0.5367186609394019,-0.2109382154893728,-0.2104326155931206,-0.8096461129173542,-0.2083128919243598,-0.1651883756593019,-0.8419616089512939,-0.3021454359956102,-0.0841593881978371,-0.6034821136295667,-0.2391581985506461,-0.0786417045006674,-0.5267410389018615,-0.1723180733496589
move_right,0.0,0.0,0.0,0.2636724566359827,-0.1578932781289491,-0.1248177975230744,0.5111960320458789,-0.4461332240358641,-0.1821963529211826,0.4827040046106078,-0.7553095119603145,-0.2296979446887633,0.2629735491269388,-0.8183555878527716,-0.2656691101976518,0.3358286750532731,-1.0149931598767874,-0.126245991507581,0.3599152480704702,-1.4759407468795305,-0.2413771531092634,0.3439835234171578,-1.736303826379238,-0.3063644397391087,0.2992087873227386,-1.9863215027596548,-0.3530050043045021,0.1331951610413385,-0.981744415790095,-0.1357827350591264,0.1860419728149527,-1.1190481624946709,-0.2922526360173629,0.2155982204819488,-0.7118290902496821,-0.3073104132784198,0.2069272600841164,-0.6020161692800213,-0.2832124503224681,-0.0446617757247249,-0.914282591061636,-0.1603126983944367,-0.0150661588648427,-0.995563837175628,-0.3291822953035827,0.0441953273015911,-0.6307978315548287,-0.2776450482592329,0.0432234786037047,-0.5490345562770553,-0.2038580862290188,-0.2243540402708077,-0.8028019743876721,-0.196053978421897,-0.181182590211765,-0.858205557878786,-0.2827100931611233,-0.095141984284992,-0.6224998351362452,-0.2141679283944882,-0.086756624427778,-0.5354094768083484,-0.1433221180836066
